Item ID,Color ID,Size ID,Item Name,Color Name,Size Name,SKU Description,Department,Class,Wholesale Price,Retail Price,Retail Markup $,Retail Markup %,On Hand #
07300,010,231,Mat Sox,Black,Youth L,Black Youth L,Footwear,Martial Art,$9.99,$16.99,$7.00,70.1%,"1,262"
07300,010,232,Mat Sox,Black,Youth Extra Large,Black Youth Extra Large,Footwear,Martial Art,$9.99,$16.99,$7.00,70.1%,"1,080"
07305,,,ASP Smith & Wesson,,,,Weapons,Tactical,$59.99,$59.99,$0.00,0.0%,0
07308,,,ASP Government .45,,,,Weapons,Tactical,$45.99,$54.99,$9.00,19.6%,0
07401,,,ASP Remington,,,,Weapons,Tactical,$239.99,$239.99,$0.00,0.0%,0
07407,,,ASP Government Carbine,,,,Weapons,Tactical,$239.99,$239.99,$0.00,0.0%,0
0741,010,030,Tatami Flip Flops,Black,3,Black 3,Footwear,Sandals,$12.99,$19.99,$7.00,53.9%,82
0741,010,040,Tatami Flip Flops,Black,4,Black 4,Footwear,Sandals,$12.99,$19.99,$7.00,53.9%,83
0741,010,050,Tatami Flip Flops,Black,5,Black 5,Footwear,Sandals,$12.99,$19.99,$7.00,53.9%,74
0741,010,060,Tatami Flip Flops,Black,6,Black 6,Footwear,Sandals,$12.99,$19.99,$7.00,53.9%,64
0741,010,070,Tatami Flip Flops,Black,7,Black 7,Footwear,Sandals,$12.99,$19.99,$7.00,53.9%,247
0741,010,080,Tatami Flip Flops,Black,8,Black 8,Footwear,Sandals,$12.99,$19.99,$7.00,53.9%,344
0741,010,090,Tatami Flip Flops,Black,9,Black 9,Footwear,Sandals,$12.99,$19.99,$7.00,53.9%,269
0741,010,100,Tatami Flip Flops,Black,10,Black 10,Footwear,Sandals,$12.99,$19.99,$7.00,53.9%,249
0741,010,110,Tatami Flip Flops,Black,11,Black 11,Footwear,Sandals,$12.99,$19.99,$7.00,53.9%,225
0741,010,120,Tatami Flip Flops,Black,12,Black 12,Footwear,Sandals,$12.99,$19.99,$7.00,53.9%,144
0741,010,130,Tatami Flip Flops,Black,13,Black 13,Footwear,Sandals,$12.99,$19.99,$7.00,53.9%,161
07421,,,M4 Flat Top sliding with rails,,,,Weapons,Swords,$269.99,$399.99,$130.00,48.1%,0
075,010,056,Rubber Sole Kung Fu Shoe,Black,5 1/2 - 6,Black 5 1/2 - 6,Footwear,Martial Art,$12.49,$25.99,$13.50,108.1%,91
075,010,066,Rubber Sole Kung Fu Shoe,Black,6 1/2 - 7,Black 6 1/2 - 7,Footwear,Martial Art,$12.49,$25.99,$13.50,108.1%,120
075,010,076,Rubber Sole Kung Fu Shoe,Black,7 1/2 -8,Black 7 1/2 -8,Footwear,Martial Art,$12.49,$25.99,$13.50,108.1%,152
075,010,086,Rubber Sole Kung Fu Shoe,Black,8 1/2 - 9,Black 8 1/2 - 9,Footwear,Martial Art,$12.49,$25.99,$13.50,108.1%,108
075,010,096,Rubber Sole Kung Fu Shoe,Black,9 1/2 -10,Black 9 1/2 -10,Footwear,Martial Art,$12.49,$25.99,$13.50,108.1%,25
075,010,106,Rubber Sole Kung Fu Shoe,Black,10 1/2 -11,Black 10 1/2 -11,Footwear,Martial Art,$12.49,$25.99,$13.50,108.1%,51
075,010,116,Rubber Sole Kung Fu Shoe,Black,11 1/2 - 12,Black 11 1/2 - 12,Footwear,Martial Art,$12.49,$25.99,$13.50,108.1%,68
075,010,126,Rubber Sole Kung Fu Shoe,Black,12 1/2 - 13,Black 12 1/2 - 13,Footwear,Martial Art,$12.49,$25.99,$13.50,108.1%,73
08,P02,,Academic Achievement Patch,Kenpo,,Kenpo,Achievement,Patches,$4.29,$12.99,$8.70,202.8%,0
08,P07,,Academic Achievement Patch,Dragon Delux,,Dragon Delux,Achievement,Patches,$5.29,$12.99,$7.70,145.6%,0
08,P08,,Academic Achievement Patch,Academic Achievement,,Academic Achievement,Achievement,Patches,$3.29,$12.99,$9.70,294.8%,0
08,P10,,Academic Achievement Patch,Fist Dove,,Fist Dove,Achievement,Patches,$4.19,$12.99,$8.80,210.0%,0
08,P12,,Academic Achievement Patch,Tiger/Dragon,,Tiger/Dragon,Achievement,Patches,$5.29,$12.99,$7.70,145.6%,0
08,P13,,Academic Achievement Patch,"4.5"" Tiger",,"4.5"" Tiger",Achievement,Patches,$7.49,$12.99,$5.50,73.4%,0
08,P14,,Academic Achievement Patch,Isshinryu Karate,,Isshinryu Karate,Achievement,Patches,$7.49,$12.99,$5.50,73.4%,0
08,P17,,Academic Achievement Patch,Jump Kick,,Jump Kick,Achievement,Patches,$5.29,$12.99,$7.70,145.6%,0
08,P20,,Academic Achievement Patch,Karate Letters,,Karate Letters,Achievement,Patches,$4.29,$12.99,$8.70,202.8%,0
08,P24,,Academic Achievement Patch,Moo Duk Kwan,,Moo Duk Kwan,Achievement,Patches,$4.29,$12.99,$8.70,202.8%,0
08,P28,,Academic Achievement Patch,American Eagle,,American Eagle,Achievement,Patches,$6.29,$12.99,$6.70,106.5%,0
08,P29,,Academic Achievement Patch,Okinwan Karate,,Okinwan Karate,Achievement,Patches,$4.29,$12.99,$8.70,202.8%,0
08,P34,,Academic Achievement Patch,Shotokan Round,,Shotokan Round,Achievement,Patches,$5.29,$12.99,$7.70,145.6%,0
08,P36,,Academic Achievement Patch,Shotokan Rect,,Shotokan Rect,Achievement,Patches,$4.29,$12.99,$8.70,202.8%,0
08,P44,,Academic Achievement Patch,Yin & Yang,,Yin & Yang,Achievement,Patches,$4.29,$12.99,$8.70,202.8%,0
08,P57,,Academic Achievement Patch,Five Animal,,Five Animal,Achievement,Patches,$5.29,$12.99,$7.70,145.6%,0
08,WAL,,Academic Achievement Patch,Superfoot,,Superfoot,Achievement,Patches,$2.19,$12.99,$10.80,493.2%,0
081000,,,Patch Attach,,,,Achievement,Patches,$4.99,$8.99,$4.00,80.2%,0
0810CAN,,,Patch - Canadian Flag,,,,Achievement,Patches,$3.99,$5.99,$2.00,50.1%,0
0810CENT,,,Century Martial Arts Circle Patch,,,,Achievement,Patches,$4.49,$6.49,$2.00,44.5%,0
0810DKO,,,Patch - Korean Flag,,,,Achievement,Patches,$3.99,$6.99,$3.00,75.2%,0
0810DKOC,,,CUSTOM DELUXE KOREA FLAG PATCH,,,,Achievement,Patches,$3.25,$5.29,$2.04,62.8%,0
0810EAG,,,Eagle Flag Patch,,,,Achievement,Patches,$1.99,$1.99,$0.00,0.0%,0
0810GAF,,,Gold American Flag Patch,,,,Achievement,Patches,$3.99,$6.99,$3.00,75.2%,0
0810GAFC,,,CUSTOM GOLD AMERICAN FLAG PATCH,,,,Achievement,Patches,$2.99,$4.49,$1.50,50.2%,0
0810KAR,,,USA/Japan/Karate Flag Patch,,,,Achievement,Patches,$3.75,$5.99,$2.24,59.7%,0
0810KOR,,,Korean Flag Patch,,,,Achievement,Patches,$3.99,$6.99,$3.00,75.2%,0
0810KORC,,,CUSTOM KOREA FLAG PATCH,,,,Achievement,Patches,$2.99,$4.49,$1.50,50.2%,0
0810KORG,,,Gold Korean Flag Patch,,,,Achievement,Patches,$3.99,$6.99,$3.00,75.2%,0
0810KORGC,,,GOLD KOREAN FLAG PATCH CUSTOM,,,,Achievement,Patches,$3.45,$4.99,$1.54,44.6%,0
0810KOUS,,,KOREA-US FLAG PATCH CUSTOM,,,,Achievement,Patches,$3.45,$5.49,$2.04,59.1%,0
0810OKIN,,,OKINAWAN FLAG PATCH,,,,Achievement,Patches,$1.99,$1.99,$0.00,0.0%,0
0810TKD,,,USA/Korea/TKD Patch,,,,Achievement,Patches,$3.99,$6.99,$3.00,75.2%,0
0810TSD,,,USA/Korea/TSD Patch,,,,Achievement,Patches,$3.99,$6.99,$3.00,75.2%,0
0810TSDC,,,CUSTOM US-KOREA-TSD PATCH,,,,Achievement,Patches,$3.25,$5.29,$2.04,62.8%,0
0810UJP,,,USA/Japanese Flags Patch,,,,Achievement,Patches,$2.49,$4.49,$2.00,80.3%,0
0810UKO,,,USA/Korean Flags Patch,,,,Achievement,Patches,$4.29,$7.49,$3.20,74.6%,0
0810USA,,,USA Flag Patch,,,,Achievement,Patches,$3.99,$6.99,$3.00,75.2%,0
0810USAC,,,CUSTOM USA-BLUE FLAG PATCH,,,,Achievement,Patches,$3.25,$5.29,$2.04,62.8%,0
0810USAG,,,USA FLAG GOLD - VALUE PATCH,,,,Achievement,Patches,$0.89,$1.69,$0.80,89.9%,0
0810USANKF,,,USA NKF PATCH,,,,Achievement,Patches,$15.00,$15.00,$0.00,0.0%,0
0810USRG,,,Reverse Gold American Flag Patch,,,,Achievement,Patches,$3.99,$6.99,$3.00,75.2%,0
0810WAF,,,White American Flag Patch,,,,Achievement,Patches,$3.99,$6.99,$3.00,75.2%,0
0810WAFC,,,CUSTOM AMERICAN FLAG PATCH -WHITE,,,,Achievement,Patches,$2.99,$4.49,$1.50,50.2%,0
0810WAM,,,Waving American Flag Patch,,,,Achievement,Patches,$3.25,$5.49,$2.24,68.9%,0
0810YUS,,,Patch - U.S. Flag & Yin Yang,,,,Achievement,Patches,$1.00,$1.00,$0.00,0.0%,0
08111,,,Endurance Paw Face,,,,Achievement,Patches,$2.99,$4.99,$2.00,66.9%,0
08112,,,Endurance Round face,,,,Achievement,Patches,$2.99,$4.99,$2.00,66.9%,0
08113,,,BJJ Endurance Patch,,,,Achievement,Patches,$4.99,$9.99,$5.00,100.2%,0
0811ATN,,,Lil' Dragon Achievement Patch - Outstanding Attention,,,,Achievement,Patches,$1.00,$1.00,$0.00,0.0%,0
0811BLO,,,Lil' Dragon Achievement Patch - Best Blocks,,,,Achievement,Patches,$2.99,$4.99,$2.00,66.9%,0
0811FBB,,,Lil' Dragon Achievement Patch - Future Black Belt,,,,Achievement,Patches,$3.75,$4.99,$1.24,33.1%,0
0811KKP,,,Lil' Dragon Achievement Patch - Outstanding Kick/Punch,,,,Achievement,Patches,$2.99,$4.99,$2.00,66.9%,0
0811LEA,,,Lil' Dragon Achievement Patch - Leader,,,,Achievement,Patches,$2.99,$4.99,$2.00,66.9%,0
0811PUN,,,Lil' Dragon Achievement Patch - Top Puncher,,,,Achievement,Patches,$1.00,$1.00,$0.00,0.0%,0
08120,,,MMA Patch,,,,Achievement,Patches,$5.49,$10.49,$5.00,91.1%,0
08122AMR,,,Patch - American Flag Circle,,,,Achievement,Patches,$2.49,$4.99,$2.50,100.4%,0
08122YUS,,,Patch - Yin Yang USA Circle,,,,Achievement,Patches,$2.49,$4.99,$2.50,100.4%,0
08124,,,Jiu Jitsu Kanji Patch,,,,Achievement,Patches,$5.49,$10.49,$5.00,91.1%,0
08126,,,American - Brazilian Flag Patch,,,,Achievement,Patches,$4.49,$8.49,$4.00,89.1%,0
08127,,,American Jujitsu Patch,,,,Achievement,Patches,$4.49,$8.49,$4.00,89.1%,0
08128,,,Competition Team Patch,,,,Achievement,Patches,$4.99,$9.49,$4.50,90.2%,0
08129,,,BJJ Shoulder Patch,,,,Achievement,Patches,$4.49,$8.49,$4.00,89.1%,0
0812AIN,,,Instructor Shoulder Patch - Assistant Instructor,,,,Achievement,Patches,$3.99,$5.99,$2.00,50.1%,0
0812HIN,,,Instructor Shoulder Patch - Head Instructor,,,,Achievement,Patches,$3.99,$5.99,$2.00,50.1%,0
0812INS,,,Instructor Shoulder Patch - Instructor,,,,Achievement,Patches,$3.99,$5.99,$2.00,50.1%,0
0812STL,,,Instructor Shoulder Patch - Student Leader,,,,Achievement,Patches,$3.99,$6.99,$3.00,75.2%,0
08131,,,Brazilian Flag Patch,,,,Achievement,Patches,$2.99,$4.49,$1.50,50.2%,0
0814CMT,,,Team Shoulder Patch - Competition Team,,,,Achievement,Patches,$3.99,$5.99,$2.00,50.1%,0
0817,,,Veteran Patch,,,,Achievement,Patches,$1.99,$1.99,$0.00,0.0%,0
0818,,,Yin Yang Tiger Patch,,,,Achievement,Patches,$5.49,$9.49,$4.00,72.9%,0
0819,,,THROWING STAR PATCH,,,,Achievement,Patches,$2.99,$3.99,$1.00,33.4%,0
081AID,,,10 Pack Skill Patch - First Aid,,,,Achievement,Patches,$14.99,$24.99,$10.00,66.7%,0
081ANT,,,10 Pack Skill Patch - Anti Drug,,,,Achievement,Patches,$14.99,$24.99,$10.00,66.7%,0
081ATN,,,10 Pack Skill Patch - Attention,,,,Achievement,Patches,$6.00,$10.00,$4.00,66.7%,0
081BAL,,,10 Pack Skill Patch - Balance,,,,Achievement,Patches,$14.99,$24.99,$10.00,66.7%,0
081BLO,,,10 Pack Skill Patch - Blocks,,,,Achievement,Patches,$14.99,$24.99,$10.00,66.7%,0
081BUL,,,10 Pack Skill Patch - Bullying,,,,Achievement,Patches,$14.99,$24.99,$10.00,66.7%,0
081CBO,,,10 Pack Skill Patch - Combos,,,,Achievement,Patches,$14.99,$24.99,$10.00,66.7%,0
081COO,,,10 Pack Skill Patch - Coordination,,,,Achievement,Patches,$14.99,$24.99,$10.00,66.7%,0
081COP,,,10 Pack Skill Patch - Cooperation,,,,Achievement,Patches,$14.99,$24.99,$10.00,66.7%,0
081DIS,,,10 Pack Skill Patch - Discipline,,,,Achievement,Patches,$14.99,$24.99,$10.00,66.7%,0
081EXE,,,10 Pack Skill Patch - Exercise,,,,Achievement,Patches,$14.99,$24.99,$10.00,66.7%,0
081FAL,,,10 Pack Skill Patch - Falling,,,,Achievement,Patches,$14.99,$24.99,$10.00,66.7%,0
081FIR,,,10 Pack Skill Patch - Fire,,,,Achievement,Patches,$14.99,$24.99,$10.00,66.7%,0
081HEA,,,10 Pack Skill Patch - Health,,,,Achievement,Patches,$14.99,$24.99,$10.00,66.7%,0
081HOM,,,10 Pack Skill Patch - Home,,,,Achievement,Patches,$14.99,$24.99,$10.00,66.7%,0
081KIK,,,10 Pack Skill Patch - Kicks,,,,Achievement,Patches,$14.99,$24.99,$10.00,66.7%,0
081LIS,,,10 Pack Skill Patch - Listening,,,,Achievement,Patches,$14.99,$24.99,$10.00,66.7%,0
081MEM,,,10 Pack Skill Patch - Memory,,,,Achievement,Patches,$14.99,$24.99,$10.00,66.7%,0
081NUT,,,10 Pack Skill Patch - Nutrition,,,,Achievement,Patches,$14.99,$24.99,$10.00,66.7%,0
081RES,,,10 Pack Skill Patch - Respect,,,,Achievement,Patches,$14.99,$24.99,$10.00,66.7%,0
081SLLD,,,Shoulder Patch - Lil' Dragon,,,,Achievement,Patches,$4.99,$7.99,$3.00,60.1%,0
081STA,,,10 Pack Skill Patch - Stances,,,,Achievement,Patches,$14.99,$24.99,$10.00,66.7%,0
081STH,,,10 Pack Skill Patch - Stretching,,,,Achievement,Patches,$24.99,$14.99,($10.00),-40.0%,0
081STK,,,10 Pack Skill Patch - Strikes,,,,Achievement,Patches,$14.99,$24.99,$10.00,66.7%,0
081STR,,,10 Pack Skill Patch - Stranger,,,,Achievement,Patches,$6.00,$10.00,$4.00,66.7%,0
081TRA,,,10 Pack Skill Patch - Traffic,,,,Achievement,Patches,$14.99,$24.99,$10.00,66.7%,0
081WEA,,,10 Pack Skill Patch - Weather,,,,Achievement,Patches,$14.99,$24.99,$10.00,66.7%,0
0820,010,401,Star Patches - 10 Pack,Black,"1""","Black 1""",Achievement,Patches,$6.29,$10.49,$4.20,66.8%,169
0820,028,401,Star Patches - 10 Pack,Silver,"1""","Silver 1""",Achievement,Patches,$6.29,$10.49,$4.20,66.8%,87
0820,100,401,Star Patches - 10 Pack,White,"1""","White 1""",Achievement,Patches,$6.29,$10.49,$4.20,66.8%,186
0820,200,401,Star Patches - 10 Pack,Yellow,"1""","Yellow 1""",Achievement,Patches,$6.29,$10.49,$4.20,66.8%,"1,025"
0820,400,401,Star Patches - 10 Pack,Orange,"1""","Orange 1""",Achievement,Patches,$6.29,$10.49,$4.20,66.8%,223
0820,500,401,Star Patches - 10 Pack,Green,"1""","Green 1""",Achievement,Patches,$6.29,$10.49,$4.20,66.8%,170
0820,600,401,Star Patches - 10 Pack,Blue,"1""","Blue 1""",Achievement,Patches,$6.29,$10.49,$4.20,66.8%,619
0820,700,401,Star Patches - 10 Pack,Purple,"1""","Purple 1""",Achievement,Patches,$6.29,$10.49,$4.20,66.8%,189
0820,800,401,Star Patches - 10 Pack,Brown,"1""","Brown 1""",Achievement,Patches,$6.29,$10.49,$4.20,66.8%,208
0820,900,401,Star Patches - 10 Pack,Red,"1""","Red 1""",Achievement,Patches,$6.29,$10.49,$4.20,66.8%,"1,076"
0820OT,,,Online Training Patch,,,,Achievement,Patches,$4.99,$6.99,$2.00,40.1%,0
0820PR,,,Perserve Patch,,,,Achievement,Patches,$4.99,$6.99,$2.00,40.1%,0
08211,,,Mexican Flag Patch,,,,Achievement,Patches,$0.99,$0.99,$0.00,0.0%,0
0821BOS,,,Weapons Patch - Bo Staff,,,,Achievement,Patches,$3.99,$7.99,$4.00,100.3%,0
0821ESC,,,Weapons Patch - Escrima,,,,Achievement,Patches,$3.99,$7.99,$4.00,100.3%,0
0821KAA,,,Weapons Patch - Kama,,,,Achievement,Patches,$3.99,$7.99,$4.00,100.3%,0
0821NUN,,,Weapons Patch - Nunchaku,,,,Achievement,Patches,$3.99,$7.99,$4.00,100.3%,0
0821SAI,,,Weapons Patch - Sai,,,,Achievement,Patches,$3.99,$5.99,$2.00,50.1%,0
0821SWO,,,Yin Yang Sword Patch,,,,Achievement,Patches,$3.99,$7.99,$4.00,100.3%,0
0821TON,,,Weapons Patch - Tonfa,,,,Achievement,Patches,$3.99,$5.99,$2.00,50.1%,0
0822,,,Philippine Flag Patch,,,,Achievement,Patches,$2.29,$4.49,$2.20,96.1%,0
08221,,,Patriotic Set,,,,Achievement,Patches,$0.99,$0.99,$0.00,0.0%,0
0823,,,Rising Sun Patch,,,,Achievement,Patches,$2.99,$4.49,$1.50,50.2%,0
0827,,,TAEKWONDO ROCKER,,,,Achievement,Patches,$2.99,$2.99,$0.00,0.0%,0
082ACA,,,Rank Patch - Academic Achievement,,,,Achievement,Patches,$3.49,$6.99,$3.50,100.3%,0
082AIN,,,Rank Patch - Assistant Instructor,,,,Achievement,Patches,$3.49,$6.99,$3.50,100.3%,0
082ATM,,,Rank Patch - Ateam,,,,Achievement,Patches,$2.49,$4.49,$2.00,80.3%,0
082ATT,,,Rank Patch - Excellent Attendance,,,,Achievement,Patches,$3.25,$4.99,$1.74,53.5%,0
082BBC,,,Rank Patch - Black Belt Club,,,,Achievement,Patches,$3.49,$6.99,$3.50,100.3%,0
082BBCS,,,RANK BLACK BELT CLUB PATCH CUSTOM,,,,Achievement,Patches,$3.45,$4.99,$1.54,44.6%,0
082CMT,,,Rank Patch - Competition Team,,,,Achievement,Patches,$3.49,$6.99,$3.50,100.3%,0
082DMT,,,Rank Patch - Demo Team,,,,Achievement,Patches,$3.49,$6.99,$3.50,100.3%,0
082INS,,,Rank Patch - Instructor,,,,Achievement,Patches,$3.25,$4.99,$1.74,53.5%,0
082JIN,,,Rank Patch - Junior Instructor,,,,Achievement,Patches,$3.49,$6.99,$3.50,100.3%,0
082JRL,,,Rank Patch - Junior Leader,,,,Achievement,Patches,$3.25,$4.99,$1.74,53.5%,0
082MSC,,,Rank Patch - Master's Club,,,,Achievement,Patches,$2.99,$4.49,$1.50,50.2%,0
082SPL,,,Rank Patch - Splits Club,,,,Achievement,Patches,$3.25,$4.99,$1.74,53.5%,0
082SWT,,,Rank Patch - SWAT Team,,,,Achievement,Patches,$1.50,$2.00,$0.50,33.3%,0
083,010,,Iron On Stripe Patch - 10 pack,Black,,Black,Achievement,Patches,$12.29,$19.99,$7.70,62.7%,0
083,100,,Iron On Stripe Patch - 10 pack,White,,White,Achievement,Patches,$12.29,$19.99,$7.70,62.7%,0
083,200,,Iron On Stripe Patch - 10 pack,Yellow,,Yellow,Achievement,Patches,$12.29,$19.99,$7.70,62.7%,0
083,300,,Iron On Stripe Patch - 10 pack,Gold,,Gold,Achievement,Patches,$12.29,$19.99,$7.70,62.7%,0
083,400,,Iron On Stripe Patch - 10 pack,Orange,,Orange,Achievement,Patches,$12.29,$19.99,$7.70,62.7%,0
083,500,,Iron On Stripe Patch - 10 pack,Green,,Green,Achievement,Patches,$12.29,$19.99,$7.70,62.7%,0
083,600,,Iron On Stripe Patch - 10 pack,Blue,,Blue,Achievement,Patches,$12.29,$19.99,$7.70,62.7%,0
083,700,,Iron On Stripe Patch - 10 pack,Purple,,Purple,Achievement,Patches,$12.29,$19.99,$7.70,62.7%,0
083,800,,Iron On Stripe Patch - 10 pack,Brown,,Brown,Achievement,Patches,$12.29,$19.99,$7.70,62.7%,0
083,900,,Iron On Stripe Patch - 10 pack,Red,,Red,Achievement,Patches,$12.29,$19.99,$7.70,62.7%,0
0830,,,California Flag Patch,,,,Achievement,Patches,$2.99,$4.29,$1.30,43.5%,0
08311,,,JJ ROCKER,,,,Achievement,Patches,$1.49,$3.99,$2.50,167.8%,0
0831KAR,,,Karate Fist Patch,,,,Achievement,Patches,$3.25,$4.99,$1.74,53.5%,0
0833,,,Black Belt Kanji Patch,,,,Achievement,Patches,$2.99,$4.99,$2.00,66.9%,0
08331,,,Tiger Claw Outline,,,,Achievement,Patches,$2.99,$4.99,$2.00,66.9%,0
08332,,,Tiger Claw Double,,,,Achievement,Patches,$3.99,$6.99,$3.00,75.2%,0
08334,,,Victory Dog Patch Set,,,,Achievement,Patches,$14.99,$29.99,$15.00,100.1%,0
0834,,,Student of the Month,,,,Achievement,Patches,$3.29,$5.99,$2.70,82.1%,0
0835,,,Leadership Patch,,,,Achievement,Patches,$3.29,$5.99,$2.70,82.1%,0
0836,,,Black/Gold Masters Club Patch,,,,Achievement,Patches,$3.25,$4.99,$1.74,53.5%,0
0838,,,Fight Champion Patch,,,,Achievement,Patches,$2.49,$4.49,$2.00,80.3%,0
084,010,,Chevron Patch,Black,,Black,Achievement,Patches,$3.59,$7.49,$3.90,108.6%,0
084,100,,Chevron Patch,White,,White,Achievement,Patches,$3.59,$7.49,$3.90,108.6%,0
084,200,,Chevron Patch,Yellow,,Yellow,Achievement,Patches,$3.59,$7.49,$3.90,108.6%,0
084,300,,Chevron Patch,Gold,,Gold,Achievement,Patches,$3.59,$7.49,$3.90,108.6%,0
084,400,,Chevron Patch,Orange,,Orange,Achievement,Patches,$3.59,$7.49,$3.90,108.6%,0
084,500,,Chevron Patch,Green,,Green,Achievement,Patches,$3.59,$7.49,$3.90,108.6%,0
084,600,,Chevron Patch,Blue,,Blue,Achievement,Patches,$3.59,$7.49,$3.90,108.6%,0
084,700,,Chevron Patch,Purple,,Purple,Achievement,Patches,$3.59,$7.49,$3.90,108.6%,0
084,800,,Chevron Patch,Brown,,Brown,Achievement,Patches,$3.59,$7.49,$3.90,108.6%,0
084,900,,Chevron Patch,Red,,Red,Achievement,Patches,$3.59,$7.49,$3.90,108.6%,0
0840,,,Pennsylvania Flag,,,,Achievement,Patches,$3.25,$4.29,$1.04,32.0%,0
0843,,,Forms Champion,,,,Achievement,Patches,$1.49,$1.49,$0.00,0.0%,0
0844,,,Weapons Champion,,,,Achievement,Patches,$1.99,$3.99,$2.00,100.5%,0
08442,,,Shotokan Tiger Patch,,,,Achievement,Patches,$5.49,$3.49,($2.00),-36.4%,0
08444,,,Warrior Patch,,,,Achievement,Patches,$4.99,$9.99,$5.00,100.2%,0
08445,,,Karate-Do Patch,,,,Achievement,Patches,$3.99,$5.99,$2.00,50.1%,0
0845,,,STAR BLK/RED,,,,Achievement,Patches,$1.99,$1.99,$0.00,0.0%,0
0846,,,TIGER BLK/GLD,,,,Achievement,Patches,$1.99,$3.99,$2.00,100.5%,0
0847,,,THROWING STAR PATCH,,,,Achievement,Patches,$1.99,$3.49,$1.50,75.4%,0
0848,,,Climbing Tiger Patch,,,,Achievement,Patches,$2.99,$5.99,$3.00,100.3%,0
0851,,,KARATE ROCKER PATCH,,,,Achievement,Patches,$1.49,$3.99,$2.50,167.8%,0
0852,,,MMA Fist Patch,,,,Achievement,Patches,$2.99,$4.99,$2.00,66.9%,0
0853,,,BLACK BELT CLUB PATCH,,,,Achievement,Patches,$3.49,$6.99,$3.50,100.3%,0
085RIS,,,Rising Star Shoulder Patch,,,,Achievement,Patches,$3.25,$4.99,$1.74,53.5%,0
085SPL,,,Full Splits Club Shoulder Patch,,,,Achievement,Patches,$3.99,$6.99,$3.00,75.2%,0
085STU,,,Student of the Month Shoulder Patch,,,,Achievement,Patches,$3.99,$6.99,$3.00,75.2%,0
08610YR,,,10 Year Service Patch,,,,Achievement,Patches,$2.24,$3.74,$1.50,67.0%,0
0861YR,,,1 Year Service Patch,,,,Achievement,Patches,$3.49,$6.99,$3.50,100.3%,0
0862YR,,,2 Year Service Patch,,,,Achievement,Patches,$3.49,$6.99,$3.50,100.3%,0
0863YR,,,3 Years in Training Patch,,,,Achievement,Patches,$2.99,$3.99,$1.00,33.4%,0
0866,,,USA Round Flag Patch,,,,Achievement,Patches,$2.99,$4.99,$2.00,66.9%,0
086EFK,,,Belt Achievement Patch - Excellent Front Kick,,,,Achievement,Patches,$1.99,$2.99,$1.00,50.3%,0
086EFT,,,Belt Achievement Patch - Excellent Fitness,,,,Achievement,Patches,$1.99,$2.99,$1.00,50.3%,0
086ERK,,,Belt Achievement Patch - Excellent Round Kick,,,,Achievement,Patches,$1.99,$2.99,$1.00,50.3%,0
086ESK,,,Belt Achievement Patch - Excellent Side Kick,,,,Achievement,Patches,$1.99,$2.99,$1.00,50.3%,0
086OST,,,Belt Achievement Patch - Outstanding Stretch,,,,Achievement,Patches,$1.99,$2.99,$1.00,50.3%,0
0871IBC,,,International Black Belt Club,,,,Achievement,Patches,$3.99,$5.99,$2.00,50.1%,0
0877,,,Brazil Round Flag Patch,,,,Achievement,Patches,$2.99,$4.99,$2.00,66.9%,0
087BBC,,,Triangle Patch - Black Belt Club,,,,Achievement,Patches,$4.49,$6.99,$2.50,55.7%,0
087BBCS,,,BLACK BELT CLUB TRIANGLE PATCH CUSTOM,,,,Achievement,Patches,$3.99,$7.99,$4.00,100.3%,0
087MSC,,,Triangle Patch - Masters Club,,,,Achievement,Patches,$4.49,$6.99,$2.50,55.7%,0
087STM,,,Triangle Patch - Storm Patch,,,,Achievement,Patches,$4.49,$6.99,$2.50,55.7%,0
087SWT,,,Triangle Patch - SWAT Team,,,,Achievement,Patches,$4.49,$6.99,$2.50,55.7%,0
088,ACA,,Life Skill Patch - Academic,Academic,,Academic,Achievement,Patches,$3.49,$6.99,$3.50,100.3%,0
088,ATT,,Life Skill Patch - Academic,Attendance,,Attendance,Achievement,Patches,$3.49,$6.99,$3.50,100.3%,0
088,AUD,,Life Skill Patch - Academic,Attitude,,Attitude,Achievement,Patches,$3.49,$6.99,$3.50,100.3%,0
088,CMM,,Life Skill Patch - Academic,Commitment,,Commitment,Achievement,Patches,$3.49,$6.99,$3.50,100.3%,0
088,COF,,Life Skill Patch - Academic,Confidence,,Confidence,Achievement,Patches,$3.49,$6.99,$3.50,100.3%,0
088,CON,,Life Skill Patch - Academic,Control,,Control,Achievement,Patches,$3.49,$6.99,$3.50,100.3%,0
088,COU,,Life Skill Patch - Academic,Courage,,Courage,Achievement,Patches,$3.49,$6.99,$3.50,100.3%,0
088,CTR,,Life Skill Patch - Academic,Character,,Character,Achievement,Patches,$3.49,$6.99,$3.50,100.3%,0
088,DET,,Life Skill Patch - Academic,Determination,,Determination,Achievement,Patches,$3.49,$6.99,$3.50,100.3%,0
088,FAM,,Life Skill Patch - Academic,Family,,Family,Achievement,Patches,$3.49,$6.99,$3.50,100.3%,0
088,FOC,,Life Skill Patch - Academic,Focus,,Focus,Achievement,Patches,$3.49,$6.99,$3.50,100.3%,0
088,GOA,,Life Skill Patch - Academic,Goals,,Goals,Achievement,Patches,$3.49,$6.99,$3.50,100.3%,0
